,0
234,4521603.3143594675
235,4402207.889602836
236,4487378.728091364
237,4246428.529870668
238,4688436.282341278
239,4243828.72834215
240,4421159.574638694
241,4447674.133753672
242,4159810.241171828
243,5041995.977178226
244,4649710.716528133
245,4633907.616711907
246,4439884.7067222465
247,4499474.335286763
248,4990990.246533719
249,4216849.453790545
250,4409550.712247009
251,4736173.742457451
252,4461671.9253827855
253,3961483.3702367097
254,4439450.09349222
255,4259761.460519341
256,4298400.078406779
257,3808826.3473613765
258,4596918.227918998
259,4526911.78839918
260,4106782.8559534997
261,4685006.887602213
262,4858643.660573521
263,3861559.8405778613
264,3905240.921701343
265,4663076.742023195
266,4287218.4178144345
267,5188023.91611162
268,4821675.934955671
269,4359815.643903572
270,3860948.4194935765
271,4226083.802325725
272,4605934.330430778
273,4424898.568483851
274,4343674.333579784
275,4600250.113551539
276,4705285.807976651
277,4198360.368507623
278,4448125.19132934
279,4964152.006608316
280,4649404.129147292
281,4068364.571541544
282,3834213.981339981
283,4220915.976767294
284,5211847.1781908255
285,4408099.6072047325
286,4626613.788744988
287,3908493.2873112923
288,4427712.594155403
289,4088657.3884212268
290,4684187.1582492525
291,4061509.7785914475
292,4480205.656468744
293,4116062.6134617454
294,3930806.507445407
295,4514485.455449106
296,4208319.133322753
297,4987849.952776656
298,4414253.295859089
299,4619408.680589085
300,3803228.606232979
301,4405894.938279753
302,4431913.673370724
303,4486860.348026178
304,4340658.250426247
305,4122413.6671440373
306,4182320.8544625095
307,4131118.9942885325
308,3736612.7429416976
309,4615344.668849122
310,4613254.617861387
311,4396255.445627404
312,4069168.0442073257
313,3942176.470540046
314,3847087.4066026625
315,4451926.852002339
316,4042295.047311399
317,4246617.9685299555
318,4739102.638144273
319,4428976.450462978
320,4505852.074813508
321,4230912.089011869
322,4370399.353202112
323,4405897.245615675
324,3945030.7049840163
325,4765067.362417093
326,4624627.5512111345
327,4390326.225437485
328,4397862.637774712
329,4989136.867391761
330,4200131.443676833
331,4451545.100402413
332,4770037.743041598
333,4759503.461755809
334,5062746.3493103385
335,4458252.158241064
336,3774628.824594063
337,4566103.589162621
338,4338452.961766704
339,4495840.308308038
340,4197575.313591731
341,3853157.4702029605
342,4431050.168506545
343,4477443.205063812
344,4357630.229255565
345,4332940.208451001
346,4302939.647872629
347,4793140.442787272
348,4522489.669964728
349,4993238.3076110445
350,4389748.496708281
351,5080226.99634503
352,4535568.270448568
353,4158781.9642780395
354,4224726.701945346
355,4342601.854005968
356,4768913.162951026
357,4422932.84674295
358,4583078.918595029
359,4384501.602253026
360,3630194.752693395
361,4596175.307774177
362,3912749.8545256406
363,4350004.995772866
364,4563753.145398455
365,4544425.786180856
366,3884614.561493536
367,4182309.870514462
368,4557676.047237658
369,4980188.349266458
370,4389444.463191009
371,4213556.635546788
372,4207628.755475755
373,4574022.234907357
374,4122354.4530687677
375,4073255.9315194404
376,4070130.404351156
377,4447858.109283059
378,4667631.865907537
379,4324220.831888705
380,4813320.165663382
381,4388183.039132723
382,4697237.977270781
383,4465137.345041398
384,3978052.9200484673
385,5284217.01055354
386,4446274.03876999
387,4676256.998388442
388,4225361.034088972
389,4196827.970825391
390,4890506.437068071
391,4725648.24647129
392,4489273.486557666
393,4439868.175964288
394,4704890.175972078
395,4307322.23244864
396,4435792.601428031
397,4908082.5072627235
398,4358577.646763619
399,4541123.476283332
400,3641064.7537413575
401,4489680.084334416
402,4534104.829338248
403,4749960.379337552
404,4094297.554127726
405,4147616.7849241216
406,4358734.61521377
407,4479423.1115695955
408,3705711.352348594
409,3952126.8604517453
410,4021397.4430377334
411,4299161.283845485
412,4731413.213833589
413,4195355.907392859
414,4706124.350941889
415,4421873.3918767525
416,4830958.2163860835
417,3623460.317718263
418,4007148.6970689488
419,4335746.363295356
420,4035511.5292439247
421,4390864.478355328
422,4187382.732542506
423,4408344.761732676
424,4751808.255168986
425,4875172.154835722
426,4173631.019581283
427,4044225.891484155
428,4303543.517919271
429,4213963.678993009
430,3679721.4237948554
431,3955612.6080905395
432,3660337.193425206
433,4403085.862646908
434,3859204.808083046
435,4419361.027167345
436,4611087.78949889
437,3900491.1922697322
438,3921946.550218038
439,4590739.985035504
440,4365636.10892854
441,4312884.707991916
442,4216260.848017274
443,4469799.632641687
444,4151377.6964666476
445,4033308.030601053
446,4646543.915617657
447,4494701.564381542
448,4229162.78818466
449,4653214.051312652
450,4520252.57880716
451,4234666.658217856
452,4468783.091614001
453,5078783.33199193
454,4891352.636134894
455,4375941.9119035425
456,4361495.402699151
457,4729939.167085009
458,4328293.601283771
459,3504106.804036535
460,4598779.546958147
461,4147603.371387151
462,4670949.358405077
463,4194652.5045791
464,4527608.28451474
465,3775515.463633462
466,4574139.1683320105
467,4024166.845397597
468,4560099.0103289755
469,4791670.576150686
470,4221833.32217389
471,3888408.168188655
472,3926588.655471091
473,4567171.377838662
474,4583456.181344422
475,4581712.128406367
476,4315818.649517945
477,3885923.6365844132
478,4490311.744101223
479,4862998.364261087
480,4733152.859952903
481,4576649.479272902
482,4295297.69495456
483,4575251.361742171
484,4569974.995808841
485,4409195.760316869
486,4297380.053262317
487,4089574.105081369
488,4439654.622907718
489,4724430.335845573
490,4375316.773505657
491,3682593.2288573086
492,4422175.124259689
493,5052841.688168858
494,4318254.470597583
495,4276238.64108795
496,4219840.727496116
497,4507403.863066276
498,4156533.42464721
499,4921162.866468888
500,4375106.108045338
501,3952036.59401955
502,4471709.086883059
503,4690390.257612893
504,3749661.3006290593
505,4114018.0192036037
506,4435263.878132917
507,4432326.959466152
508,3975763.8461640957
509,4540544.097078017
510,4714734.602959057
511,4620247.407493935
512,3718036.689734029
513,4445894.12272377
514,4250081.810731626
515,3895058.2484713187
516,4634620.724277734
517,4437572.606271347
518,4675322.591062407
519,4408144.219658662
520,4493825.965264779
521,4910407.414177949
522,4672908.215913499
523,4627323.792817415
524,4478538.887860922
525,4408969.6236014655
526,3816383.627786929
527,4216096.78754129
528,4630611.183282413
529,4313055.010407812
530,4247445.377506382
531,4266125.4749221
532,4554489.3606374925
533,4362252.114981014
534,4276657.211836906
535,3893193.2873493577
536,4332430.554158778
537,3770935.694261326
538,3922806.7288731057
539,4588457.31407929
540,3847857.5749577293
541,3926262.120124254
542,4378660.497206663
543,4640730.194071823
544,4149470.9470251207
545,4518996.743149403
546,3958419.701792449
547,4919752.941566872
548,4100528.4724873337
549,4749766.880426763
550,4025193.6910870275
551,4888627.697196138
552,4032087.5425351975
553,4834783.255686221
554,5029246.181498977
555,4232341.359546908
556,3624570.8160336167
557,4482507.8915232625
558,4577887.712519525
559,4600387.656795593
560,3996892.751762471
561,4420495.155596691
562,4518125.562695778
563,4633146.166047177
564,4357878.057429865
565,4362334.953510801
566,3995650.2247433807
567,4002660.8873032103
568,4550721.233185266
569,4298988.939840325
570,4442667.192879163
571,4505507.404470943
572,4820464.069850956
573,4491291.587520739
574,4671772.705107307
575,3710938.9514453583
576,4549788.4757040795
577,3967740.8141075
578,3769041.7218723185
579,5185302.065705037
580,4067525.4460048564
581,4561697.636614384
582,4946070.2716952255
583,4560953.12437285
584,3873598.496272631
585,4463372.60374853
586,4170181.380872326
587,4322090.747154548
588,4842132.430454437
589,4588187.561560229
590,4001601.591496524
591,4094285.1820440697
592,4238162.30964563
593,4181402.338098976
594,3887729.1580486484
595,3711378.132823495
596,4686386.963503695
597,4256665.407924294
598,4969714.113136223
599,4476241.31805281
600,4914786.437918031
601,4531514.9959301045
602,4917608.332741254
603,4005818.603451469
604,3923975.252193802
605,4235653.080297979
606,4032655.60534421
607,4355574.650994482
608,3726204.5949541624
609,4796477.578365036
610,4638211.919658103
611,3840649.1248615123
612,4761000.628944692
613,4955509.938251566
614,4708033.837141728
615,4790382.577476636
616,4901916.944185086
617,4519589.651934649
618,4541501.061414112
619,4847129.898482935
620,4342424.426424808
621,5036073.016988781
622,4286194.856948936
623,4593103.451812382
624,4560811.6956792595
625,4900854.198667556
626,4579499.694850866
627,4504684.468433454
628,4246027.341192605
629,4477256.900539501
630,4948093.404691585
631,4904579.401081288
632,4432992.6725997245
633,4736561.30048764
634,3899517.489621165
635,4913690.135620824
636,4526184.695765931
637,3858264.346253853
638,4606130.290042517
639,4857498.631967953
640,3750449.5812292756
641,4022725.42653847
642,4562954.116656827
643,4659306.623024051
644,4380720.135801912
645,4796326.397482044
646,4568195.127661796
647,4156193.5677790493
648,4914441.976449372
649,4184310.7248974503
650,4164543.114738902
651,3869794.9078267035
652,4737379.416537802
653,4922850.461417741
654,4670995.606353658
655,4795301.20235535
656,4047183.5645059804
657,4368843.756368487
658,4506339.988454032
659,4728127.473981349
660,4620247.407493935
661,4728476.25973624
662,4616818.127342063
663,4676677.755301669
664,3885250.118351743
665,4113626.235623649
666,4747304.608276813
667,4542715.6441136645
668,4256878.146744055
669,4400547.76363285
670,4930156.614735717
671,5000294.429270821
672,4478936.442330694
673,4444758.376017638
674,4868513.486097647
675,4192739.1865048315
676,4090831.7339030476
677,4460782.652737092
678,4400722.282808073
679,4714559.16712839
680,3781461.342471065
681,4369818.506229387
682,4212700.2883666055
683,4526162.956560418
684,4267748.935367931
685,4311977.915348776
686,4287605.459943134
687,4049093.3505848367
688,4848069.201612902
689,4874427.526275769
690,4067584.308928784
691,4205014.196163945
692,4170536.5210580924
693,4302740.298046493
694,3986439.862747014
695,3965798.633615474
696,4144352.473315261
697,4377447.87764445
698,4941295.627113257
699,3738795.563598491
700,4315959.431464169
701,4606836.546109564
702,4003722.710329503
703,4870306.62183108
704,4593156.454091494
705,4721012.679210145
706,4501149.340138357
707,4154633.561573686
708,4594507.166696252
709,4269059.999624595
710,5070531.52562964
711,4656585.115103527
712,3940341.4289412405
713,4107134.6594322342
714,4615682.4924418265
715,4932234.020751804
716,4350092.966432384
717,3956443.245079331
718,4691066.697161913
719,4739780.861894882
720,4410908.461751753
721,4402240.840022133
722,4477267.102643188
723,3895738.5940165576
724,4945884.8954676865
725,4644899.132999798
726,4510584.482547622
727,3933849.4840031248
728,4143366.8628783957
729,4240826.0319432635
730,3964254.7137105702
731,4724175.879102826
732,3867015.2336942973
733,4303058.715653363
734,4492323.77306367
735,4420708.248539233
736,4990965.405814915
737,4976565.314058876
738,3909114.500462261
739,4217136.105779612
740,4739984.499858205
741,4512252.697857
742,3962850.962744803
743,4418676.57463424
744,4599560.316080392
745,5136930.47448665
746,4023472.931375388
747,4617681.696628599
748,5102587.9840126475
749,5074096.034548369
750,4709349.524188644
751,4414248.723071329
752,4277146.425365397
753,3610512.4136035927
754,4156193.5677790493
755,4179503.4149616626
756,4495652.8428177
757,4798108.807729019
758,3911189.170401058
759,4369378.085703163
760,5026408.776195928
761,4225177.315292632
762,3854922.2884688172
763,4272961.0009975545
764,4812685.586328994
765,4711390.493221814
766,4332137.792941306
767,4222654.635807414
768,4225216.828195101
769,4847111.478314277
770,4457749.865118825
771,4020242.198791623
772,5079653.52690651
773,4492924.078458192
774,4528174.833823074
775,4503341.748057217
776,3855921.8612798764
777,4179808.7921464355
778,4512903.346900351
779,4179261.6567335217
780,4119367.6455871463
781,4823177.104443632
782,4899321.309003946
783,4254959.120443766
784,4364242.312877133
785,4432245.220883313
786,4951391.179312158
787,4281883.286322477
788,4635270.802454213
789,4227434.474106239
790,4086757.2792128697
791,4582751.730761667
792,4276673.12979049
793,4378392.172280742
794,4123969.210375052
795,4247389.802501301
796,4603851.748742255
797,4014819.6805249224
798,4873130.733775278
799,4538549.203513046
800,4924701.593503836
801,4461506.297581819
802,4466676.662820118
803,4799809.003680098
804,4486864.401058245
805,3970944.8436288727
806,4695995.123882063
807,4812209.275404375
808,4826881.442926404
809,4416226.58294525
810,4272230.338864742
811,4978305.350342279
812,4311260.508315848
813,4373762.273822872
814,4146923.2595036267
815,5057698.143369936
816,3595824.4172545196
817,3996808.7884601015
818,3966847.908394345
819,4655767.311397827
820,4053667.7620886685
821,4272223.095838559
822,4456746.789455122
823,4303969.097072268
824,4274086.10784114
825,4399005.0166232465
826,4212837.392324572
827,3654505.603089979
828,4522384.078736403
829,4235695.785576825
830,4838542.308957994
831,4387836.711581304
832,3921434.0929222726
833,4806414.117712008
834,4787230.436146938
835,4238446.103544754
836,3989799.4754807386
837,4359276.605741547
838,4433066.285608141
839,3640094.792291471
840,4090531.193240034
841,4867048.911053438
842,4501465.892139518
843,4421397.732400687
844,4663485.874674378
845,4195915.120213322
846,4732227.350099361
847,4648716.857295626
848,3971726.1643893016
849,4568311.429351763
850,4719774.427973831
851,4180423.8559746617
852,4710169.80175771
853,4415040.005476809
854,4883467.099453798
855,4125131.0280526285
856,4614101.785090307
857,4267498.162303799
858,3664445.023219865
859,4245526.222604511
860,4385663.260527657
861,4950835.900648832
862,4128522.879915675
863,4951270.157280993
864,4529827.472748104
865,4726493.169182982
866,4140325.9290750185
867,4147979.230790667
868,4569120.465328707
869,5023732.204160855
870,4269615.063667622
871,4311929.579562601
872,4570927.396969346
873,4226455.356181874
874,4309594.67924997
875,4164689.537907482
876,4076469.1832434093
877,4620247.407493935
878,3536366.9675092148
879,4554004.475994359
880,4227787.145060454
881,3852582.7976581124
882,4636626.88525905
883,4275305.321727246
884,5012476.165803018
885,4442268.712952402
886,4727364.301392754
887,4786157.062728675
888,4089929.6794622787
889,4216536.798968842
890,4370185.130905584
891,4398310.052120854
892,4359044.738480676
893,4697938.154097284
894,4945093.036592143
895,4423863.457616174
896,4349560.021369672
897,4565778.150039601
898,4178391.0194882574
899,4448365.495766291
900,4319570.6495393785
901,4745778.642303643
902,4545172.171857284
903,4201991.439786087
904,4642449.211971566
905,4057940.077789454
906,4859693.841648709
907,4369229.24689612
908,4211155.4158486
909,3791558.2694451106
910,4521409.822713472
911,4546085.968399524
912,4510015.900552306
913,4320939.022185669
914,4095622.089365313
915,4897343.2667862
916,3765235.1150209545
917,4694973.886426246
918,4368921.24573024
919,5296306.66493394
920,4331675.210948973
921,4165664.223978156
922,4181254.4404312856
923,4028276.424581916
924,4372380.374859635
925,4883818.231924491
926,4574043.45251364
927,4443365.386867733
928,4660621.492762701
929,4616618.722854073
930,4636824.328500117
931,4162162.5559656112
932,4088450.65528433
933,5061318.132818179
934,4538180.900149135
935,4184141.112344758
936,4422836.019367013
937,4147394.3099710946
938,4605386.887690895
939,4864420.200558538
940,4290928.80868764
941,4450876.645678458
942,4428609.5035538245
943,4470419.155081796
944,4519900.173530145
945,4126187.177341229
946,4382070.882735364
947,4884697.563670204
948,4263630.113871903
949,3799022.3191734487
950,4317561.610495167
951,4062825.587758253
952,4134059.429983917
953,4728280.4687908245
954,4737893.864090324
955,5006040.333312347
956,4466674.827789933
957,4303801.5758227445
958,4261124.236987123
959,4241490.498415214
960,5037166.168268185
961,4369632.203068598
962,4144240.551140763
963,4932902.015934542
964,5054338.711066633
965,3789528.5583049995
966,4543161.917309305
967,4492955.470497106
968,4060864.861433701
969,4169085.0018581315
970,3674864.433461707
971,3791869.5727167837
972,4255139.659755151
973,3886410.4973437553
974,4461540.204124233
975,4349211.7548231045
976,4181266.5623925966
977,4427848.893642095
978,4475820.805062159
979,4531676.881368456
980,4656061.322065013
981,4114493.9893604666
982,4041053.1305813985
983,4794941.873030331
984,4676537.985555055
985,4501438.685364439
986,4610400.930061992
987,4074446.1346202004
988,4820539.144629392
989,3953779.486810137
990,4536350.579066333
991,3666984.7399710626
992,4490345.676508046
993,4343058.9049447
994,4839105.205464466
995,3884146.5796212866
996,4004805.117066374
997,4628229.874210705
998,4027219.075735236
999,4376127.351319815
1000,4335167.11770442
1001,4858241.001907406
1002,4646672.177914867
1003,5184745.868359626
1004,4349742.873864685
1005,4898047.126300732
1006,4721144.198601583
1007,4138676.511801047
1008,4057193.889327884
1009,3982724.8165947604
1010,4914890.337808899
1011,4469022.500398791
1012,4254101.247745119
1013,4338108.849480762
1014,4373320.239031407
1015,4547297.817258711
1016,4743111.076806677
1017,4414753.62291759
1018,4016416.965703751
1019,4076930.4872408058
1020,4339370.51931078
1021,4346512.819653814
1022,4826317.416760853
1023,4241310.1797384
1024,4718246.15418632
1025,4061426.100987959
1026,4251080.019755425
1027,4106715.847355869
1028,4253293.513601172
1029,3877700.347443291
1030,4607355.415406578
1031,4288784.254276444
1032,4202910.815327302
1033,4908371.519493451
1034,4057349.1753371144
1035,4525138.460621842
1036,4183093.8345476408
1037,3963428.478999399
1038,4737682.664279523
1039,4275163.478305685
1040,4046628.6066739787
1041,4540788.155727276
1042,3919035.460826692
1043,3776891.504014327
1044,4541159.032167417
1045,4907553.380743179
1046,4576626.147474676
1047,4271990.483447709
1048,4635507.692680441
1049,4555554.645615033
1050,5046640.695487345
1051,4436866.585125473
1052,4079655.986074676
1053,3812375.8900389276
1054,4640914.273447437
1055,4012382.134725886
1056,5130772.021596899
1057,4437885.00309082
1058,3599903.002088969
1059,4753543.286998482
1060,4486726.110588786
1061,4954234.742802463
1062,4557070.145556048
1063,4529587.864357188
1064,4393231.988236297
1065,4799872.74824781
1066,4620247.407493935
1067,4883895.488546074
1068,4476594.728596104
1069,4002995.901486375
1070,4353766.739823776
1071,4414082.683574743
1072,4526162.956560418
1073,5018639.205396223
1074,4749737.920927045
1075,4822393.589369205
1076,4295642.996450651
1077,4304872.520273253
1078,4175232.0529714744
1079,4299048.993941845
1080,4250657.885192037
1081,4311842.839401941
1082,4248925.31149041
1083,4551530.386721544
1084,4622841.950358755
1085,3851522.478554137
1086,4396694.838121741
1087,4571993.295629437
1088,4462849.0904768
1089,4288911.445676543
1090,4430319.85808165
1091,4023216.1900188853
1092,4642749.520773083
1093,4191771.5344719216
1094,4955777.038259216
1095,4028954.203607549
1096,4405132.411563999
1097,4096062.3582657157
1098,4224303.393900436
1099,3839850.2053271676
1100,5089516.739373611
1101,4482393.33878806
1102,3979918.190089742
1103,4549181.704933019
1104,4816974.986206652
1105,4538305.086091213
1106,3752521.764116046
1107,4727939.294129178
1108,4329190.024387062
1109,4245500.442827132
1110,4530423.750470319
1111,4769657.478272357
1112,4913713.585938379
1113,4511210.584789524
1114,4276208.452394362
1115,4487114.885330424
1116,4289237.849079784
1117,4614346.214069353
1118,4408652.924956746
1119,3973754.402826252
1120,4475229.442263505
1121,3765657.7727536405
1122,4410374.056183448
1123,3992584.586377309
1124,4962658.3726049075
1125,4824318.112718714
1126,4363942.821920737
1127,3835557.743384763
1128,3907541.2359913983
1129,4318595.666017367
1130,4399458.094145235
1131,4432127.601818436
1132,5312958.405283818
1133,4175750.5396031924
1134,4338483.622152391
1135,3709070.4466672796
1136,4867403.134826843
1137,4225131.375075431
1138,4303678.197319547
1139,4507603.100659506
1140,4902687.204266324
1141,4088677.444797702
1142,4342527.7213176275
1143,4344588.646741895
1144,4562373.895599362
1145,4268772.088725216
1146,3935243.608761284
1147,4940043.111183084
1148,4405226.557197474
1149,4283979.621736886
1150,4473095.992115709
1151,3854753.3671679106
1152,4437220.739657661
1153,4210587.968929226
1154,4056468.8371421243
1155,4304650.3652455285
1156,4932423.598708985
1157,4627342.325248854
1158,4391464.0929713035
1159,4354343.473177672
1160,3989111.067934783
1161,4369522.191549598
1162,4856069.181291279
1163,4565209.57458722
1164,4360210.773911004
1165,5019670.305982979
1166,4302938.472324623
1167,4723820.6306583565
1168,4719806.974933865
1169,4944742.080557793
1170,4673447.976401322
1171,4080600.173731402
1172,3663616.4777628714
1173,4461297.1285215765
1174,4156193.5677790493
1175,4495549.961873826
1176,5222880.491766819
1177,4585129.150526445
1178,4313548.1723409835
1179,3905748.3631309685
1180,4767408.589940541
1181,4209008.518736336
1182,4448740.542649467
1183,4433805.175017014
1184,4135212.80009756
1185,3978705.8821515706
1186,4719326.920563751
1187,4638321.100505385
1188,4918072.707808627
1189,4504817.063363245
1190,4472556.075169913
1191,4527173.365602136
1192,4175527.520338079
1193,4454826.594099686
1194,4110505.4113282673
1195,4113937.8653818783
1196,4705262.227000798
1197,4131867.5430632997
1198,4329227.0401513595
1199,4078631.982422201
1200,5014890.58357302
1201,4969977.268059077
1202,4223731.720315194
1203,3909464.5464496086
1204,4876701.872392253
1205,4118746.9596808525
1206,4494074.007267702
1207,4428012.896460402
1208,3982097.617727716
1209,4289611.798009246
1210,4283016.088616623
1211,4347991.023992836
1212,4574560.28217542
1213,4369209.572369918
1214,4180383.575767471
1215,4239378.515424621
1216,4590010.986668067
1217,4861593.915429443
1218,4316341.986726054
1219,5025321.956941107
1220,4218334.788216552
1221,4786624.364941573
1222,4921606.264402913
1223,4616792.371685306
1224,4708021.703077605
1225,4384962.632292414
1226,4425329.174376647
1227,4215225.275056815
1228,4736875.782650075
1229,4854214.130994861
1230,4515616.260911872
1231,4200510.714840495
1232,3966798.5742948186
1233,4776145.778527444
1234,4615810.070163993
1235,4090971.3671937482
1236,4689612.117342687
1237,4422216.347344348
1238,4203318.30593932
1239,4676025.434502102
1240,4504424.899255867
1241,4059736.6775870244
1242,4365214.161304865
1243,4339231.013884005
1244,4532281.533733055
1245,4537487.30672309
1246,4248877.213334219
1247,4373069.159885401
1248,4447334.960644684
1249,4206918.766414945
1250,4369411.234320883
1251,4424987.646460955
1252,4587409.935002554
1253,4537899.361956938
1254,3904628.176170411
1255,4562252.970626032
1256,3974697.569175605
1257,4139914.858824511
1258,4623216.0262188325
1259,4520836.998728995
1260,4712005.861711546
1261,4925783.435229684
1262,4371229.952690754
1263,4057332.9815964946
1264,4659912.905514512
1265,3738215.452871853
1266,4395844.323140477
1267,4795566.602699667
1268,4402167.5707584135
1269,3869479.86554662
1270,4338568.026116019
1271,4646679.428680334
1272,4539464.87588854
1273,4979754.720745973
1274,3913661.710224574
1275,5051931.574912289
1276,3744920.318738774
1277,4353107.035230935
1278,4745153.442088693
1279,4156193.5677790493
1280,4064117.3657433344
1281,3950493.5967640686
1282,4329016.041548918
1283,4196449.401009732
1284,4738957.7395696435
1285,4430392.591578959
1286,3900717.1318237353
1287,4708968.646201657
1288,4452381.380444445
1289,3835242.061045148
1290,4318132.732497583
1291,4379178.222997614
1292,4953135.799392556
1293,4592150.767465298
1294,4224647.726606683
1295,4758559.034561146
1296,5034983.32124105
1297,4499560.825107251
1298,4454867.870692354
1299,4061046.4092344623
1300,4742608.55305257
1301,3657085.3463166286
1302,4705026.601509738
1303,4365666.27991806
1304,4220709.693137055
1305,4903719.058814868
1306,4846284.405965449
1307,5020014.798630113
1308,4943041.701959668
1309,4381785.091680158
1310,4609213.254475405
1311,3993705.7297079605
1312,4132768.6981865903
1313,4755383.137256977
1314,4628757.655376548
1315,4260434.726846096
1316,4635035.164211808
1317,4258314.202627116
1318,4575583.420622481
1319,4611572.099801229
1320,4432190.500406536
1321,4495840.308308038
1322,4211663.79088645
1323,3825058.5628487403
1324,4506951.243246748
1325,4377389.15041157
1326,4201150.802419072
1327,4339552.768467473
1328,4822768.390633009
1329,4766151.359871183
1330,4884763.146239358
1331,4363862.776841734
1332,4296384.276561215
1333,4337613.334685816
1334,4927402.494563454
1335,4290327.597666433
1336,3715398.7728689816
1337,3965133.914662931
1338,3751346.709427662
1339,4090133.306299692
1340,4232850.7670997055
