,0
110,4841187.909856159
111,4526384.607776586
112,4963793.374293315
113,4717524.424450975
114,4094483.8969169804
115,4076666.996904012
116,3853227.242819319
117,4615323.697044087
118,4676624.86122397
119,3975469.0896693156
120,4993191.124252973
121,4516455.624059872
122,4879135.266949034
123,5020082.2256967295
124,3918148.3135143826
125,2527925.7588745155
126,4019241.0019031293
127,4079467.2597630485
128,3704554.781446266
129,2798531.950927877
130,3933077.7816172447
131,4155114.539626114
132,4837558.613452247
133,3440519.721152987
134,3763161.012170903
135,3072162.191249893
136,4304338.462558529
137,2566703.610217005
138,4092132.756881817
139,4800977.3909682
140,6077602.507394675
141,4078169.2241402445
142,5510493.276894259
143,3676710.460095721
144,4877298.669925448
145,2748402.428678273
146,3541725.67771758
147,3997860.0603132965
148,4149154.512950799
149,3639565.623992516
150,4263580.052858067
151,3753707.2962729298
152,5080491.08780753
153,6623155.822434913
154,4684847.442953225
155,4236389.031583414
156,4824299.7058950225
157,5454697.181257211
158,4449407.607380988
159,3966151.7923118267
160,3861939.781075214
161,4434885.309073158
162,4180983.3961228393
163,5149158.834729605
164,4828898.82378422
165,4442729.015139143
166,4226290.0339014875
167,4123752.7473064773
168,4351778.391982434
169,4826605.907878596
170,4006988.1351415105
171,3620768.0756142642
172,3551425.0526594226
173,5184346.882437778
174,5010725.942101623
175,4067849.5037045893
176,5243826.93330557
177,4504275.051015542
178,4777750.573418366
179,4219047.723002463
180,3901110.708368587
181,4464049.137081817
182,3783670.6518011605
183,5001254.771164805
184,4144942.936528921
185,3988680.383730201
186,3795830.1499900525
187,4552534.308382081
188,5045042.7429059185
189,4342719.561039938
190,4512452.05188416
191,4822965.496690411
192,5176820.074244967
193,3959327.3813086264
194,4902401.567342327
195,4856422.211379286
196,5217231.291425925
197,3872151.621852222
198,4159937.218454033
199,4953887.422686132
200,4390404.252872211
201,3356061.701466879
202,4655654.209363635
203,5396688.632868919
204,4975570.730437878
205,5054167.021272672
206,3844561.6012954777
207,3550188.854373871
208,4590043.895300068
209,4399320.782043889
210,4310163.019055504
211,4225122.274188572
212,3752400.4550394807
213,3841845.242925714
214,4480014.454253895
215,3674108.3110290812
216,4631311.290675122
217,4294603.104342597
218,4892936.148234974
219,3885401.9667547615
220,5056839.447819947
221,3578318.8380286656
222,4511639.729418536
223,4218603.608059434
224,5007533.42621641
225,3177359.7540968023
226,4174973.3114647362
227,4929100.325549194
228,3856491.157618451
229,4621697.417201693
230,4368739.028911061
231,5606666.275355879
232,4685629.201808011
233,4453636.936298052
234,3991055.9928131667
235,3892186.4075483135
236,5069438.153677037
237,4408346.61755603
238,4814861.957206266
239,3851533.7796536847
240,4326549.367620632
241,4118708.9024091233
242,3435808.8123205937
243,4610346.6814829875
244,3848359.039784671
245,4834913.1311367275
246,3953032.8424176015
247,4205806.652052672
248,4190798.3826185865
249,4094755.782730217
250,3283294.509765597
251,4453668.662014361
252,4432450.768572348
253,3956873.782255685
254,4463042.205991468
255,3458489.5338901556
256,4935766.758163524
257,4206345.301985327
258,3305389.0297516817
259,4560516.315247012
260,3665258.2988285767
261,5854846.359733626
262,5774322.107586332
263,3868605.2317567095
264,3832794.4330528956
265,5175163.980682388
266,3999886.3073399086
267,5043069.200533193
268,5243840.8421656275
269,4658414.97228686
270,3635387.5219767853
271,4148434.796653759
272,4651183.747622613
273,4557802.449906967
274,4346379.214297196
275,5087110.212568305
276,5401914.184464592
277,4207063.806081045
278,4870128.936815285
279,5260974.319383702
280,4661328.556000634
281,4367381.311719659
282,3801337.4077197714
283,4225970.595052856
284,4736876.104165957
285,3534875.956267166
286,4645704.34867823
287,2640577.0822082767
288,3951200.0517020235
289,3442633.073361278
290,4078554.5333512155
291,4236221.778639323
292,3917321.444326153
293,3996883.31223221
294,4367496.70850204
295,4543332.992628628
296,4970548.507815634
297,4739191.486944094
298,4939492.602156354
299,5214745.9861294925
300,2721484.2470577643
301,4254842.139058566
302,4299872.174634353
303,5064692.786008127
304,4383515.072563916
305,5202682.032154319
306,4069406.810360051
307,3831099.6024900326
308,3780510.355866112
309,4398394.565476715
310,4196092.197775431
311,4307841.192581167
312,4074853.562043513
313,2103172.134943691
314,3567172.505545119
315,4445389.522865605
316,3721792.458017211
317,4130133.1729694116
318,5724318.095224701
319,4516331.133724386
320,4764611.593148705
321,4064452.462394477
322,4075322.6928587104
323,4578949.352709447
324,3871780.4458070947
325,4235739.587079482
326,5168719.11244987
327,3183878.5237938603
328,4381977.914828619
329,5197904.977897121
330,4146826.277634452
331,4909155.997342801
332,4428485.488791294
333,5010999.2874326985
334,5870241.2595377965
335,3947737.2735118526
336,3867937.4212984554
337,3984303.8568722964
338,4106697.922756857
339,3986775.553172239
340,4224118.589092721
341,4278594.498824582
342,4866937.880893236
343,4394427.000407133
344,5145364.863353784
345,4272453.965004665
346,4156457.831285499
347,4275028.734520134
348,4568696.255357306
349,5007991.444028461
350,4041412.7682141387
351,4943474.337788418
352,5265913.256891636
353,4200776.599419671
354,4020898.0418136343
355,3595288.4391080653
356,3693428.9621620094
357,4301949.442589436
358,4990041.608172002
359,4996329.317526394
360,2798531.950927877
361,5147150.566057533
362,4057309.2327680606
363,3881841.616318997
364,4625451.990690498
365,4620491.698969084
366,4017116.8326172503
367,3359318.6680540955
368,4009995.0284012025
369,5388651.698673401
370,4328459.170992461
371,4542822.71566539
372,4893406.570796314
373,5477697.722539099
374,4218948.439353781
375,3956632.9801396118
376,4181756.2963460237
377,3773025.2194891023
378,5204595.076983048
379,4271904.097969186
380,4031676.4926996147
381,4093630.1557482053
382,3840983.423654631
383,4221353.163550811
384,3630734.5247253766
385,5650631.382790605
386,4064570.842406201
387,4266422.141912297
388,4408582.709635669
389,4274420.635581767
390,4893583.250161283
391,3812977.597362195
392,4061276.673214591
393,5279282.807402532
394,4466716.131565305
395,4090588.274688616
396,5092910.906997635
397,4868585.696846091
398,5178799.549165131
399,4390217.865507611
400,4094354.127634768
401,4886326.763613671
402,3660943.1643926026
403,5259717.396947398
404,3787415.644140582
405,4475716.356060333
406,4468613.313148054
407,4492943.270040366
408,3264542.0586720416
409,3833527.1424800027
410,3820442.8487768928
411,4345894.7667148495
412,4795334.049050491
413,4916724.78947454
414,5522588.997171257
415,3742979.054555597
416,4782399.152809409
417,3859951.299737357
418,4102831.434153583
419,4157595.639334526
420,4248941.508667353
421,4982185.797842642
422,4264348.211888848
423,4402233.07735412
424,4119534.067227532
425,4869143.521668313
426,3936706.6632058094
427,3743057.1691916985
428,4089971.848201117
429,3794808.7877323087
430,3806622.011469188
431,4269263.244246119
432,3852128.4842217714
433,4797456.561270223
434,3955123.3034660365
435,4245833.908342011
436,3810228.6240623803
437,3918284.445617654
438,4325933.561005358
439,4488770.033372343
440,4226008.575556703
441,4024826.0504562715
442,5226145.65036397
443,5529524.259039821
444,4820909.333470004
445,4276122.022318095
446,5178041.346788028
447,3950079.7985546696
448,3196502.2048157835
449,4998649.591080979
450,4528298.012406059
451,4117271.3153347815
452,3957907.0721592903
453,4317795.783355936
454,5627347.165158337
455,3864891.4180387673
456,3938813.1138695143
457,4838520.499097795
458,2734532.5649739713
459,3603215.4130432075
460,5450023.596776248
461,4653036.911712367
462,5088556.185573556
463,4062911.935599357
464,3864660.117501571
465,3608481.509346303
466,4569149.869599012
467,2850486.0752354627
468,3643275.8471981166
469,3730106.3743712734
470,4964574.850251732
471,3244095.6181345666
472,4141508.7727919575
473,4503935.4287917875
474,4597016.3132494595
475,3868504.6695943736
476,4220397.76581626
477,2300773.8739247504
478,4237979.251921278
479,5411226.235186325
480,5040127.916501002
481,4989859.795523001
482,3202784.2923527677
483,4407209.988605111
484,5172528.72266696
485,4226554.471791528
486,4186454.4305357332
487,4058969.281385173
488,4971311.379902284
489,3707479.446841946
490,3943416.4501524703
491,3499950.2498280206
492,4278534.603343483
493,5205543.662208863
494,4267461.992892918
495,4388551.894089954
496,3895278.7266044663
497,3901585.3921495127
498,3739618.8071059673
499,4470828.020635989
500,4181234.145620587
501,3880917.933710511
502,4411699.5553865535
503,5012215.107691982
504,3895773.638085028
505,3711328.0930050234
506,3457755.2366556623
507,3908483.572877572
508,3885190.316681883
509,4016693.2946535954
510,5236382.5861216765
511,5234887.121199907
512,3585338.946601297
513,5665021.411416422
514,4119978.581454265
515,3611305.33635442
516,3567689.8350914726
517,4379737.736903689
518,4930712.653001131
519,4011585.395384003
520,3601714.2574767265
521,4968268.641762793
522,5086499.965333687
523,4632878.336130332
524,5408061.262017794
525,5024848.783956233
526,3606626.4357260466
527,4010988.927645375
528,5427788.256461365
529,4216357.575517027
530,4100436.020513859
531,4238979.329585814
532,4121217.8204879407
533,4561241.6156315
534,4481331.833901861
535,4772718.445742051
536,3837766.149057409
537,2988600.0647353586
538,3953876.8017466366
539,4851120.270855049
540,4235564.056998865
541,3567569.527376836
542,3811909.563770426
543,4080112.808180856
544,4191886.132987106
545,4417750.314625764
546,3644088.993641471
547,4094795.0702034314
548,3844446.9686128804
549,4671844.043130759
550,4121474.976918493
551,4475566.614267174
552,4178665.058973916
553,5197724.265307459
554,5819433.9639394535
555,3706376.0770422113
556,3646370.2887428696
557,5128089.16828114
558,4281836.566072771
559,4024615.816405837
560,4192203.1906654397
561,5002543.516411817
562,3771120.175051251
563,4779340.579330185
564,4275675.601177867
565,4241821.7348948615
566,4033306.428276531
567,4264112.182421455
568,4068579.9072024697
569,3932427.234941595
570,4087773.324266133
571,4492095.442786098
572,4720980.868775964
573,4348935.877451227
574,4588338.7222914975
575,3679265.679867223
576,4870998.367526949
577,3859046.1274084267
578,2572792.2220165506
579,5038517.085113948
580,4258669.200472231
581,4269666.470032871
582,4669249.795110293
583,4085023.087240431
584,2503944.781319412
585,4841706.659282856
586,3564816.5756474216
587,3763649.1123325108
588,5453603.389503859
589,5320143.34409756
590,3822419.1367618623
591,3772113.6984280087
592,4615299.105270341
593,3605896.4361236673
594,3980301.347708162
595,3793423.9607618647
596,4990209.681514771
597,4097388.859714848
598,4068442.9936803333
599,4636648.764305106
600,5479267.806462166
601,4122016.4632227393
602,4731636.742591607
603,3720227.033940682
604,4050507.4755726336
605,3653774.272794677
606,3542029.1201854357
607,4187037.0690779835
608,3539499.013130514
609,4211925.207776643
610,4868820.240607815
611,3582867.534795476
612,4981551.476316719
613,4518046.107069045
614,4879554.471153425
615,4171567.5477634207
616,4952388.698990034
617,4552684.566104114
618,4850117.448858437
619,5052363.069012056
620,4230972.824667245
621,5635282.978722706
622,4377327.760359037
623,4304912.134303729
624,3970361.7749167923
625,4995589.508715492
626,5398473.34490134
627,4668994.781139703
628,4554052.018889026
629,4158175.8558300487
630,5864989.785985677
631,4842302.576747146
632,5144643.553546318
633,5218793.835812457
634,3676424.135210426
635,3467455.0219719848
636,4333899.877754601
637,4247638.0076968735
638,3835822.1789291855
639,4434470.65280161
640,3069844.7342888117
641,3374766.691394488
642,4516189.612370349
643,4676305.087995539
644,4488895.997590548
645,3817556.8807395366
646,4136357.5366249015
647,3968254.6444664868
648,5338098.364909058
649,3316272.9142536214
650,3935898.005231521
651,4076271.7259833175
652,5323051.396736054
653,5170489.235440835
654,4147668.857573593
655,4549148.042745865
656,3944521.4404742746
657,4703266.110206172
658,4530458.919266549
659,4272880.14437782
660,6003014.711924383
661,5360794.553160198
662,5325919.738194056
663,5281209.438238118
664,4237242.117904097
665,3815017.111654292
666,4705769.726125454
667,4852311.336926327
668,3841474.475282887
669,3958925.228130156
670,5805326.219892516
671,4401148.464318046
672,4296668.137562715
673,4498457.860532988
674,4788200.929355678
675,4306899.9612717815
676,4645800.576606378
677,3576797.440655563
678,4726174.844087215
679,4587226.791414029
680,4237864.562598683
681,4327598.195096863
682,3828618.678655384
683,5178123.315471596
684,4453987.545303996
685,4775304.645449187
686,3987045.037492953
687,3911276.525048375
688,4851199.671971302
689,4223759.23173834
690,3271141.4338809373
691,3587577.7642155513
692,4195780.302713605
693,4136054.6744532734
694,3601764.5178774493
695,2279750.2728199973
696,4205996.723631524
697,4057382.6720140404
698,4934373.762406457
699,3491174.696713133
700,4717776.974409385
701,4830974.215460373
702,4211806.5905122515
703,5162376.467047125
704,4612988.503845384
705,4861611.84000634
706,4708852.207763137
707,4244637.996031962
708,4285626.110225723
709,4283065.673540592
710,4916517.586080061
711,4667984.503010093
712,4143014.3140838086
713,4325610.120587975
714,4722110.026174307
715,5339489.501012434
716,3800355.611900325
717,4283568.69450698
718,3061641.0228161523
719,4403481.96553756
720,4408384.00344133
721,5006129.557737557
722,4568069.557245871
723,4179359.319214201
724,4987435.017674304
725,4536143.966207807
726,4279876.024694807
727,4140590.1385440533
728,1941343.6415324747
729,4258239.317357941
730,3731761.0132383355
731,2834027.136201778
732,3932389.940563276
733,4725395.089524761
734,4319807.555330982
735,4748955.541385333
736,4634236.419062428
737,5032567.889068511
738,4002320.156318042
739,3898230.073578474
740,3991370.4995471644
741,4300041.47313034
742,2900058.979490712
743,4780751.929085265
744,4872045.074503479
745,4492515.858176628
746,3763432.5870349035
747,4911142.08911051
748,6038663.302059611
749,4932973.853204123
750,5152305.041353027
751,4516880.164620834
752,3938896.7641343893
753,3871688.5911215628
754,3968254.6444664868
755,3590538.475109385
756,4049500.8245963887
757,3970041.6397084305
758,4153774.5679945825
759,4666720.627039682
760,4196652.747918861
761,3792655.95534278
762,4068507.911549085
763,2772412.5444511026
764,4658257.629763445
765,4420327.346963954
766,4783852.628365961
767,4368507.395578764
768,5007457.240961898
769,4370180.248485311
770,4211685.279472535
771,3765108.301148294
772,5190341.203730589
773,3864039.2934036297
774,3399030.7839593785
775,4105023.579352173
776,3404072.0847041565
777,4379501.485756744
778,2826985.6976685706
779,4181901.774063726
780,4119190.962996469
781,4508814.883077395
782,5185708.306275517
783,4417623.930940539
784,4426492.055519784
785,5090929.6592799155
786,5471961.356082882
787,4318342.600979854
788,4650922.0800975
789,4486311.866953772
790,4056837.311785107
791,5443469.23321998
792,4143972.8452678844
793,3749227.555490845
794,3187023.6151081985
795,4532198.962847156
796,4291234.411615447
797,4750636.371618754
798,3316031.930117271
799,4320823.851916736
800,5500062.78093365
801,4523141.6177822035
802,3693125.9855719004
803,4634561.246020559
804,4738139.478543864
805,3861347.522863218
806,5117158.12613306
807,5209397.792790907
808,4434806.002990537
809,3629850.7845090954
810,4168379.425125549
811,5211036.937474362
812,4029762.466153289
813,5101048.151089183
814,3621357.3870418905
815,4508955.489479467
816,3196640.2284693317
817,3950337.820907197
818,4369752.2681463985
819,3488879.4691492175
820,3677814.6326042563
821,4247653.188791728
822,4108855.396588773
823,3803606.360758603
824,4407147.974153339
825,4764649.220289505
826,4258228.726069205
827,3655534.005895273
828,4508144.4406135725
829,4086991.291822805
830,5065578.484711195
831,4373379.956588636
832,4820926.9374632975
833,4968836.178307758
834,5007762.137455108
835,4344020.39818181
836,3280453.481961974
837,5164279.15921577
838,4212084.853985636
839,3388628.988300372
840,3929127.2287133974
841,3355933.8898493242
842,4620094.3089310825
843,4264752.046372306
844,3884591.360494759
845,4599134.242816407
846,5142983.278788419
847,4257377.613690531
848,4136023.8849122594
849,4139205.532305943
850,3410985.897879609
851,4207595.377513032
852,4952121.882708822
853,4108687.7532193856
854,4594751.30395921
855,3813226.135275386
856,5161298.087029089
857,3050078.1156081455
858,3039932.3123927983
859,3824133.071144409
860,4311346.453013992
861,4364307.427094867
862,4172219.7505174037
863,4906308.655063368
864,4101857.4867801014
865,4489695.001246562
866,4554934.0604693275
867,3967889.627413191
868,4469237.519823578
869,4380454.22342774
870,4257965.159616075
871,4219816.402165625
872,4093638.8910883265
873,3908050.401793826
874,4488589.226711564
875,3976909.3792663217
876,3443770.7512587286
877,5234887.121199907
878,3598882.931794635
879,4915764.946311118
880,3969037.503328713
881,3959999.1877526846
882,4815424.969085691
883,4600313.72666034
884,4809715.22163098
885,5148225.227998867
886,4581514.311111154
887,5020774.074483419
888,4045973.6269758926
889,3238639.1367503344
890,4104065.1768389773
891,4581418.34122847
892,4285416.443142597
893,4870404.507139523
894,4424261.529147866
895,4576843.000721285
896,4570804.022253828
897,4388985.735993415
898,3594938.3446963057
899,4761239.4077020455
900,4512271.179424788
901,4227707.494929454
902,4895718.066368617
903,3919263.547774813
904,4746272.602562269
905,3112885.119701846
906,4588807.343841213
907,4607919.94925917
908,4573661.079732313
909,3986547.5600908906
910,4560026.828133459
911,4527577.366130077
912,4268283.249207885
913,3271314.2284559854
914,3997625.0003975173
915,4409890.289888063
916,3890495.8678387133
917,4957597.135936246
918,4473858.994588767
919,4233688.846556002
920,4714373.608698653
921,3963048.5641874205
922,3955157.7885918403
923,3119502.963104194
924,4062394.789862329
925,5204969.106865868
926,4836235.270329688
927,4543201.629269633
928,4455121.319237376
929,4482258.443660018
930,4381976.67546992
931,3797984.902688427
932,4434254.48710087
933,4986008.513885026
934,4203501.5639054
935,4348783.91724495
936,3927911.18040619
937,4169430.4370254073
938,5320841.784072161
939,5095042.402428222
940,4621716.053502066
941,4335495.098568028
942,5398827.532364803
943,4967729.4578220695
944,4304268.236963062
945,3585677.1890807236
946,4910096.989945763
947,4349994.490010987
948,3793057.853998933
949,3851537.203814826
950,4678804.564386542
951,4270818.270851551
952,4003313.3146617007
953,4461603.9322076
954,3854436.9074458824
955,5017904.829013949
956,4583600.4868461285
957,4917081.238173058
958,3343183.504306371
959,4027503.083416841
960,5945386.09931241
961,4668208.896243056
962,4711330.288534105
963,5323562.5610276535
964,5497890.777065742
965,4169607.5416297466
966,3980781.567554415
967,4778347.558689578
968,3913377.4637148716
969,3891984.635661803
970,3587839.586857692
971,3609713.0863556154
972,3438303.305184615
973,3161849.1894537173
974,3308358.779880594
975,4098532.574395406
976,3768099.9041556455
977,4391867.749194161
978,4525730.4061776195
979,6016069.520771988
980,4652481.135109593
981,4018958.2559638917
982,3783328.0741664665
983,4672583.411191991
984,5645957.955462666
985,3259913.264835704
986,3844019.528293322
987,4686144.11431766
988,5116289.749236418
989,4394032.245402961
990,4856494.237516708
991,3725400.8863907694
992,4387386.090299737
993,4607969.900587601
994,5467561.876478592
995,3871170.525088206
996,4100227.875120803
997,4409858.0227430295
998,3273924.3974217917
999,5224475.545609774
1000,4451132.293486571
1001,5041400.891751144
1002,4581115.873123775
1003,4596675.191701435
1004,4223084.437597269
1005,5083595.88562206
1006,5209077.922772039
1007,3304160.5433031884
1008,4089601.6038606213
1009,3734441.701542227
1010,4138296.263539696
1011,5346261.641425931
1012,4280315.803139215
1013,4496705.394839632
1014,3672468.764214907
1015,4431716.182027892
1016,4325372.58212638
1017,3075856.479944081
1018,3703261.636896633
1019,4074024.419035032
1020,4192865.8631866253
1021,4253450.290804441
1022,4284677.811060694
1023,3802093.3364957226
1024,4466205.780020628
1025,4734852.601581743
1026,2721629.3298844025
1027,3758680.37964712
1028,4749671.791129287
1029,4108090.5909093544
1030,4709388.613163378
1031,3774973.2153818044
1032,3704525.8448766973
1033,5333582.016903981
1034,4644326.2663149405
1035,4390152.845571371
1036,4401376.563341614
1037,4022267.6550525087
1038,4104280.9169094097
1039,4906919.377395503
1040,4486535.498922942
1041,4329996.184552019
1042,3846886.1293227766
1043,2084769.3276810567
1044,4395340.824736887
1045,4648597.870755752
1046,4651551.783988157
1047,3910302.5504054883
1048,4513331.329076005
1049,4322084.543316732
1050,6671506.560885055
1051,3982648.4284933903
1052,3909219.7061172724
1053,3993343.9174907315
1054,5171350.5863508675
1055,3819140.3468757654
1056,5709603.343750617
1057,4102411.542689141
1058,3754179.5787711036
1059,4519224.696919869
1060,4097153.4993536435
1061,4987877.95369433
1062,4594427.851145074
1063,3976915.642584579
1064,4503692.371449638
1065,4593392.0335202925
1066,5327905.683014413
1067,3535552.356644532
1068,4188249.3639914775
1069,2381538.21886366
1070,4149978.3038117075
1071,4108044.0374358064
1072,5396905.740083093
1073,4362927.188642887
1074,3937584.8935224665
1075,4255310.426212161
1076,4797927.651405835
1077,3914216.2933999426
1078,4241441.2379678795
1079,4236633.044456991
1080,3780431.268200525
1081,4794746.789044228
1082,3957911.760428981
1083,4812453.142248349
1084,4460539.58013875
1085,3517352.4694259423
1086,4785351.083565756
1087,3964083.7021483835
1088,5170652.971163938
1089,4308084.167122779
1090,4648885.515178073
1091,4112745.4454369014
1092,4541247.131880977
1093,4360458.691490195
1094,5478519.497305473
1095,3924446.727658269
1096,4489362.326891251
1097,3598927.5824932875
1098,4042138.3082140614
1099,2405969.1101746084
1100,5295736.637370532
1101,4918037.082411837
1102,3937719.5578373354
1103,4117818.271805484
1104,4528331.593049344
1105,4133116.741155519
1106,3028251.8343491587
1107,4583218.257094475
1108,4439356.886868299
1109,3356468.0236891625
1110,4560856.840479729
1111,4422619.196264642
1112,3628169.0068444833
1113,4049967.086136424
1114,4276964.575595918
1115,4238790.038267422
1116,4302031.225601869
1117,4401962.730997321
1118,3969107.758893279
1119,3657555.566154308
1120,4521519.004604558
1121,3512238.9240029207
1122,4668405.600189604
1123,3942159.239626092
1124,4824279.524461684
1125,4100087.653928367
1126,4527533.294533626
1127,4010333.350485511
1128,2901302.6728008157
1129,4049518.7361280294
1130,4457629.239326414
1131,4294512.22701525
1132,5608386.31771585
1133,3850774.952072096
1134,3795896.9055186203
1135,3980084.27628678
1136,4583875.697527582
1137,4262414.476876476
1138,4809857.5899330415
1139,4027125.6221264973
1140,5329510.453304626
1141,4640610.462596484
1142,4268171.586056675
1143,4133065.5370503874
1144,4861710.70173634
1145,3908336.1753041055
1146,2951085.0015158127
1147,5166154.660862806
1148,4056317.1365426355
1149,3970786.7325397753
1150,3869250.909783081
1151,3712321.742828466
1152,4443912.1108799195
1153,4297345.430834181
1154,3825036.827751083
1155,3834039.9012333886
1156,4362125.704644111
1157,4584716.06600472
1158,4733108.371791098
1159,4791300.837424084
1160,2615185.197736554
1161,4576428.165501859
1162,4682161.352271283
1163,4444970.270336452
1164,4385220.811163042
1165,4940109.595065065
1166,3890086.959218595
1167,4533450.218694927
1168,4212720.127203261
1169,5316462.5108521115
1170,4572823.381927799
1171,3767272.613513627
1172,3466554.2631744253
1173,4864038.590580251
1174,3968254.6444664868
1175,4031318.9273320157
1176,5259654.590393449
1177,4599414.512507372
1178,2442924.595976024
1179,4024427.73574175
1180,3823292.6110650427
1181,3778689.7510158294
1182,4510955.744954959
1183,4109641.8511015917
1184,4082201.2036480666
1185,3772037.889864861
1186,4361556.54021834
1187,4398266.011959633
1188,5207060.375480993
1189,4523721.50785979
1190,4386420.075787868
1191,4236764.97109708
1192,4290385.743893395
1193,3167201.571566894
1194,4556941.730357126
1195,4121881.119272949
1196,4253556.389029428
1197,4069689.3728276356
1198,4162685.050119249
1199,4027584.976205536
1200,5751012.648709945
1201,4000918.7278421447
1202,2650329.519723629
1203,3327958.580452879
1204,4412933.199327903
1205,4276125.161364057
1206,4275719.387470957
1207,4627686.845646935
1208,4265173.187276571
1209,4078090.7878780533
1210,4136994.933989866
1211,4187370.4649901097
1212,4830253.760495845
1213,4325240.706727363
1214,4370564.393987454
1215,4253304.407104756
1216,4870648.73071666
1217,3105508.333246467
1218,4266044.049715459
1219,4372139.364375607
1220,3984526.708913821
1221,4260722.640969337
1222,5311932.724415297
1223,4119221.2569655958
1224,5079182.829768867
1225,4367541.645914113
1226,4554283.974144376
1227,4861156.024387802
1228,4350743.190653039
1229,5518896.291432665
1230,4664944.161554374
1231,4306612.127771718
1232,3400586.44225618
1233,4555316.094457527
1234,5124419.161778618
1235,4157176.121728918
1236,3619612.270768476
1237,3960375.0453539174
1238,4219109.536615548
1239,4672083.722717298
1240,4469572.287331471
1241,3818114.0169378943
1242,5050019.770778543
1243,3980519.1047358005
1244,4378419.033862903
1245,4668468.485338164
1246,4059951.461968574
1247,4644639.794915974
1248,3996703.0592495
1249,4183459.775232177
1250,4303977.625905362
1251,4153943.860515441
1252,4361353.395806918
1253,4391449.771062367
1254,3746107.0932592545
1255,4103405.0589403235
1256,3524920.221276208
1257,3750854.3791408464
1258,4574442.721815748
1259,4329922.542392063
1260,4908460.915244724
1261,4844370.386952184
1262,5054732.159567352
1263,4218958.060801775
1264,4606260.7328159325
1265,3940915.948945755
1266,4220598.08223314
1267,5357817.235366033
1268,4604189.930031543
1269,4011317.587029146
1270,3908454.9071840057
1271,5387149.397724979
1272,4211179.517553536
1273,4474232.041403696
1274,3614367.602053699
1275,5306911.004945113
1276,3784739.5668304
1277,4051951.980675373
1278,4740284.645882725
1279,3968254.6444664868
1280,4711826.594069481
1281,4171318.877497609
1282,4003809.9254775736
1283,2911875.057312859
1284,5912731.1157372575
1285,4491370.5677123135
1286,3777714.5116406716
1287,3421181.3129571257
1288,4280624.601474568
1289,4076750.301162178
1290,3878410.225586599
1291,3877993.232084194
1292,5959613.71657316
1293,4795310.624780573
1294,4744085.722404763
1295,4449720.593065253
1296,5526467.061965864
1297,4782426.87561315
1298,4549647.340204211
1299,4557381.099931981
1300,4021462.284696271
1301,3634452.032117122
1302,4499779.442377752
1303,4541707.931894045
1304,3878240.1082661357
1305,4106640.6522699026
1306,4706568.522918885
1307,4349663.320451588
1308,5562551.481437898
1309,3321318.6071641585
1310,5208195.85099401
1311,3435996.4654004993
1312,4119378.441287469
1313,4591100.589924515
1314,4463058.05050146
1315,4535977.500340306
1316,4480506.437526276
1317,5002864.219255992
1318,5244746.75037248
1319,4544791.188714938
1320,4643155.455089722
1321,4239711.088493452
1322,3967963.3574581584
1323,4183720.299163474
1324,5021879.333935637
1325,3092675.5654225014
1326,4355797.512384611
1327,4223799.166269032
1328,4428651.063532031
1329,4117478.8975026794
