,0
208,4300583.721094643
209,3949688.0473440657
210,4523619.205489604
211,4823673.5048207445
212,4368979.598468802
213,4566020.940156029
214,4937261.153631295
215,2843532.6682368414
216,4519223.844228569
217,5047426.090911572
218,4456246.196905255
219,3322697.707757228
220,5118866.480221013
221,4145501.066329757
222,4676528.218573582
223,4853404.440875072
224,4947167.963824977
225,4250709.105185101
226,4024863.100628306
227,5139438.068793638
228,4732329.41382351
229,4575154.086583734
230,4123543.440527356
231,5150200.654688575
232,3916950.2368242503
233,4292581.244701924
234,4284987.3847397985
235,4481887.511662762
236,4607015.023575885
237,4266019.505396553
238,4389004.896788122
239,4548581.073406602
240,4510018.01335322
241,4576649.657755611
242,4512954.200894912
243,5567543.843565598
244,4978131.275612082
245,4663174.842645
246,4756190.245774041
247,4471159.528124317
248,5050436.108997927
249,4698939.907370076
250,4167860.8089011875
251,4885763.423765161
252,4920393.399304829
253,3756099.046335255
254,4517478.922322114
255,4009967.588443445
256,4595323.296714918
257,3305769.8557321667
258,4639900.731946895
259,4606954.044508182
260,4552906.4234209
261,5466276.3203743
262,4771156.776408566
263,3728899.7221686416
264,3352421.339450411
265,4606472.315779161
266,4408265.703432286
267,5443275.130368453
268,4859526.187262075
269,4616893.841862293
270,3825810.922640321
271,4318921.416967444
272,4653665.066187516
273,4535885.297652096
274,4387744.207802413
275,4743735.996890647
276,4867192.347118295
277,3700263.321763246
278,4330539.821151862
279,4953525.270574168
280,4490278.052108728
281,3692151.0979733528
282,3586713.4695959347
283,4294761.266287315
284,4924639.075006414
285,4117483.9604072883
286,4466883.110460026
287,3769959.4705240396
288,4257174.675348964
289,4295954.934284296
290,4624638.217410694
291,4051676.2476200038
292,4228927.959830499
293,4202638.833366926
294,3539359.5067163934
295,4319173.72219128
296,4256248.820824172
297,5327138.5537216235
298,4528858.704210993
299,4602442.168649863
300,3774586.0207777666
301,4302648.940376768
302,4155091.9106756304
303,4435696.458341637
304,4362548.277089454
305,4215440.393089916
306,4286448.590988817
307,4115919.0547022843
308,3032554.198651734
309,4858410.688386582
310,4413867.927067652
311,4729423.004871379
312,3981254.50995839
313,4108024.9261229127
314,3524837.0943142558
315,4468315.591659556
316,4138398.253796528
317,4327028.381006586
318,4736744.711400353
319,4424241.555070816
320,4488384.951547483
321,4421515.596317831
322,4580829.851465279
323,3981081.3915983117
324,3679909.5497865877
325,4721579.684889037
326,4940215.4865452
327,4192587.5554343387
328,4808985.125394287
329,5329714.432934737
330,3999634.9094440164
331,4490972.25380316
332,4875841.486016326
333,4907980.917443946
334,5196306.612378352
335,4123700.4530172893
336,3302163.4001420923
337,4776628.175766715
338,4382089.8029053435
339,4581384.618943953
340,4724432.896368726
341,3789905.873663727
342,4510156.808783391
343,4592998.433089221
344,4409642.595788347
345,4424919.6364751635
346,4185864.5549402763
347,4654796.117748109
348,4426630.770438668
349,4884956.784610737
350,4484443.712405388
351,5484337.747205109
352,4367412.682588978
353,4257415.297914666
354,4492184.920455447
355,4741377.301140125
356,4327394.573948745
357,4342866.801367368
358,4914859.188807974
359,4385080.615394529
360,3580089.4648440587
361,4768756.215095658
362,3731745.4735652865
363,4765090.496998158
364,4447870.072656872
365,4491403.225097735
366,3419906.0669643413
367,4373446.450934481
368,5007878.458991019
369,4887647.766580101
370,4407562.782270862
371,4181127.311095477
372,4471993.585253125
373,4692510.12551064
374,4266335.607610471
375,4123525.272347375
376,3908885.9570078677
377,4605079.324131205
378,4878366.425348264
379,4421260.189082125
380,4699670.851241168
381,4349178.229098627
382,4754485.470489115
383,4409692.697323612
384,4192241.320660201
385,5487498.5584293185
386,4441253.237539262
387,4709744.853411885
388,4420418.522422033
389,4640019.337685758
390,4870155.174879396
391,4555337.206976119
392,4534462.573423937
393,4386043.040271051
394,4751145.386526425
395,4427859.100090087
396,4319976.516517255
397,5149955.584870175
398,4404581.716114769
399,4744473.801380163
400,3274683.0708478326
401,4707976.590002176
402,4415429.822977446
403,4863587.8832030855
404,4270248.350886924
405,4152625.583405048
406,4330799.540090202
407,4633137.552335749
408,3274039.895232065
409,3553998.0326611176
410,4039605.175465323
411,4250012.470684569
412,4676281.6924197795
413,4412700.44431527
414,4938752.648009316
415,4359981.700003602
416,4741512.196141853
417,3119764.3720584875
418,4154313.0961538027
419,4379986.223367422
420,3833071.1943959477
421,4537982.672391775
422,4377624.689663035
423,4181200.4944945755
424,4914989.941889197
425,4718921.608833017
426,4024343.456828592
427,3981246.7191340234
428,4535780.350865147
429,4131304.48891726
430,3525675.2934309896
431,3472384.743037876
432,3014876.8127616285
433,4612107.469611218
434,3902162.275837283
435,4478345.769208551
436,4942044.048261301
437,3456418.672547168
438,4035833.000629836
439,4490830.151407943
440,4256799.115511677
441,4465371.214724529
442,4444728.629745886
443,4264124.723550395
444,4206630.110365096
445,3811962.2582540275
446,4849091.6668774905
447,4448165.714578393
448,3966815.1709672417
449,4731690.044950104
450,4515727.07719259
451,4351869.638378519
452,4611024.252115575
453,5133890.270680136
454,4975763.252689036
455,4026902.974401583
456,4363186.233606283
457,4804890.542170859
458,4232446.905193931
459,3066620.681899027
460,4964950.087603519
461,4288415.949583507
462,4716611.452658108
463,4289960.00964222
464,4662188.426812849
465,3650226.2811970585
466,4517678.531073658
467,4179023.5438314984
468,4817373.800452204
469,4986794.760970305
470,3800957.1510662795
471,3668739.309717992
472,3680369.121684772
473,4375905.7443497805
474,4440066.7246353645
475,4584024.402589823
476,4625980.817064939
477,3917622.6491014715
478,4953310.66996333
479,4992936.711646732
480,4659070.701281355
481,4442444.789904294
482,3809123.027433727
483,5031448.451985566
484,4598479.888302054
485,4434511.367067919
486,4533630.476246966
487,3765518.487817044
488,4361198.949764845
489,5010706.944641725
490,4368042.086184414
491,3266753.08106671
492,4428159.849947983
493,5260834.510689729
494,4408782.655609522
495,4708176.577367722
496,4519414.341516738
497,4555299.500323586
498,4235839.752031324
499,4801746.033617749
500,4652899.424089695
501,4260560.442187682
502,4470941.299104663
503,4934774.607202414
504,3039536.8873497006
505,4079284.881998486
506,4192833.3248321787
507,4400008.5723216245
508,4208601.995504018
509,4646708.341962323
510,4767820.700852911
511,4643600.994270308
512,2954682.061431615
513,4348207.434288546
514,4249716.550559853
515,3947387.1005533165
516,4379232.858501996
517,4452265.456137813
518,5036724.5791668445
519,4439753.498472479
520,4263863.907115568
521,5145683.901234856
522,4647751.216814987
523,4551572.922908046
524,4506889.107202131
525,4460466.142734077
526,4062074.1521992525
527,4468054.473168806
528,4792464.397729073
529,4439745.523921187
530,4258649.01344388
531,4340027.218114952
532,4638508.403924351
533,4593353.780073525
534,4342156.914994093
535,3936903.44533547
536,4401834.85370326
537,3888737.690124956
538,3536711.244349901
539,4996619.662138623
540,4251424.360619399
541,4027705.5064269924
542,4462802.339611859
543,4690604.175936428
544,4148793.262722718
545,4278628.032736769
546,3995346.4147098395
547,5002278.753676053
548,4035638.5611324003
549,4907956.150586383
550,3721584.526814115
551,5035431.226403906
552,4092212.5847832267
553,4983686.832905652
554,5346562.5339546325
555,3938814.9533515763
556,3202585.0992342066
557,4497559.80345604
558,4720821.923938295
559,4927562.129330288
560,4056671.9651591526
561,4320999.362429309
562,4920079.947477443
563,4753222.590489562
564,4569528.210396806
565,4415433.606832516
566,3371305.4102790845
567,3651011.845268826
568,4504955.052362558
569,4100139.5268476503
570,4315421.631285083
571,4687581.894942598
572,5083554.693524266
573,4293149.9303307
574,4962316.234771318
575,3319965.7606604667
576,4857695.256372977
577,4120383.117859843
578,3529348.502728298
579,5230094.51478716
580,3736806.001828122
581,4416861.1059374
582,5268999.15183118
583,4359117.99856295
584,3688495.1033946206
585,4523866.901870601
586,4206776.976520981
587,4132597.4786207085
588,4754824.112708823
589,4410114.185414284
590,3603450.0850057723
591,4182866.0337738344
592,3995186.5858994354
593,3907491.930802642
594,3686889.7061205003
595,3361202.448352542
596,6392717.669159994
597,4147465.9198774355
598,5301302.722417087
599,4523544.031136949
600,4814045.8847767105
601,4160288.2228494403
602,5117887.545713562
603,4301561.309789095
604,3505074.655532494
605,4165311.525194973
606,4264121.115155745
607,4336390.174740416
608,3801448.0963294087
609,4823314.847764982
610,4769556.699625563
611,3668215.3767740116
612,4733967.486555261
613,4893775.078569674
614,4953734.542043332
615,5044476.643296559
616,5112014.613452133
617,4476536.346777086
618,4354997.985079537
619,4805569.237540329
620,4387226.6856361665
621,5066023.473878726
622,4512357.854629195
623,5005663.68253709
624,4561717.688481115
625,5129882.226663634
626,4510646.235876395
627,4558213.111665231
628,4210690.937556238
629,4338855.949556708
630,5040397.100388282
631,5145948.154815822
632,4370020.0856929
633,4711389.866164726
634,3652588.8122809664
635,5481702.845971109
636,4310557.126693261
637,3676060.4769289405
638,4623680.236554085
639,8379221.789198128
640,3568823.5708194976
641,4172529.0209140074
642,4805274.753319499
643,4423167.132340077
644,4371445.966865742
645,4898954.531762712
646,4961182.592367515
647,3845420.0619824454
648,5386659.380487655
649,3958382.9286683286
650,4304414.492748373
651,3746748.0526024303
652,4747335.341659438
653,4924076.228077954
654,4708075.913941238
655,4849370.079792728
656,4257860.278098007
657,4397146.951775699
658,4816273.380391619
659,4818990.0488805715
660,4769128.116708538
661,4582212.6813016385
662,4539830.672798082
663,4702833.49037136
664,3861390.695175963
665,4333201.170327237
666,4772296.915941428
667,4313192.518640168
668,4197563.13689302
669,4444052.626478534
670,5013593.343409692
671,5268017.200864293
672,4470954.541194519
673,4589800.225054982
674,4712713.758702859
675,4144361.276595217
676,4120268.245624415
677,4242254.422715871
678,4578396.812007678
679,4686840.37281446
680,3580987.9709369666
681,4317846.202967051
682,4158150.3274275153
683,5325021.225956541
684,3970564.1338025997
685,4185330.1676447205
686,4397859.039630614
687,4381484.417991715
688,4949626.827208096
689,4651689.213113353
690,3951456.3370250077
691,4263475.254088471
692,3958463.7156409547
693,4311036.651622348
694,3760731.6343072546
695,3865210.3807488685
696,4312630.524028907
697,4520770.741234587
698,5339703.492184073
699,3319161.23705184
700,4162106.653903922
701,4526839.310569672
702,3710386.3784960043
703,4853769.820691172
704,4588713.356729541
705,4820943.878999113
706,4532059.962648225
707,3990079.12084618
708,4631575.226011121
709,4258182.454078011
710,5054641.414131935
711,4663129.08048974
712,3781019.2731558564
713,4258084.112875777
714,4592596.073666142
715,4825140.370784034
716,4294328.607191585
717,3702026.772432715
718,4781410.264420494
719,4676761.132169011
720,4598473.680342185
721,4315360.0384506
722,4731879.909148103
723,3569709.6087019057
724,5078071.752748429
725,4612080.407647788
726,4525590.022965621
727,3575370.9835276552
728,3732043.8437497835
729,4367815.483854221
730,3993190.4756487
731,4587155.555318399
732,3579947.0094864713
733,4456992.0312541025
734,4705199.21993475
735,4271072.108873332
736,5043646.105447602
737,5003944.880178711
738,3670101.552548666
739,4246481.17339523
740,4721002.331021156
741,4475124.661902448
742,3916942.459619662
743,4299572.668697429
744,4609233.104509002
745,5688619.883664571
746,4206201.362180475
747,4359286.348097123
748,5226361.11724819
749,4928943.172334129
750,4924564.5464137215
751,4184615.706369598
752,4510495.278923997
753,3221607.7370120124
754,3845420.0619824454
755,4316547.60505999
756,4556909.052674869
757,4583376.395582486
758,3482550.0019934555
759,4451705.606717829
760,5070019.0956604155
761,4262070.676461412
762,3650099.9549542703
763,3937711.268052746
764,4717943.244373633
765,4612993.346633129
766,4289679.803622156
767,4366382.99779929
768,4066316.627217692
769,5097377.981339915
770,4352744.22740362
771,4309799.593756383
772,4861058.323981611
773,4284306.45005604
774,4395386.762691299
775,4531840.020681294
776,3695607.5262623667
777,4165196.476576331
778,4017683.273942604
779,4375173.273566787
780,4386076.357980508
781,5075894.236308227
782,5090715.322521603
783,4337866.350257091
784,4313767.15448908
785,4396434.307522475
786,5051616.234818405
787,4412601.473672199
788,4693392.028201373
789,4133242.555850214
790,3794052.048270302
791,4510646.235876395
792,4018723.0323882913
793,4063653.3479660437
794,4270307.993029915
795,4286619.607287285
796,4398026.370834922
797,3742695.3069286267
798,4729548.186523453
799,4546825.555641026
800,4939047.327125765
801,4381873.85274842
802,4413205.503745415
803,4712081.531881642
804,4361420.846030669
805,3868492.39379852
806,4711195.856128231
807,4943596.597690026
808,5100526.059812066
809,4402013.14774425
810,4609448.219097067
811,5017696.720268237
812,4179808.703844067
813,4513745.262482071
814,3927860.9235503105
815,5420407.47045327
816,3382174.236809219
817,3874212.5130913686
818,3935207.553600333
819,4499523.235074227
820,4134584.279064917
821,4317263.661511982
822,4543257.917766588
823,4212875.505061939
824,3905061.0494422195
825,4300613.999970884
826,4115611.9648612244
827,3392391.4772791658
828,4860470.090715212
829,4418456.593419303
830,4765262.333935303
831,4464464.3037560275
832,5025128.403546802
833,4990990.585276217
834,4943904.391546184
835,4094007.39082167
836,4241787.4824428875
837,4513617.733698111
838,4586162.561147103
839,3176652.44231954
840,4142363.415060378
841,4685239.959831219
842,4552799.771953021
843,4448657.086097135
844,4302913.885573631
845,7554630.416802785
846,4641633.86484116
847,4820651.036386495
848,3341941.018554466
849,4377769.939333713
850,4832819.690037205
851,4309296.325000324
852,4781957.135636643
853,4269425.189793504
854,4894000.088136251
855,4149965.2655677823
856,4652879.10484299
857,4442581.763819425
858,3581120.7241432914
859,4325126.816409635
860,4310564.986871317
861,4966850.743959783
862,4338720.435292789
863,5016351.315716008
864,4752101.532689864
865,4840296.661585775
866,3932857.896944846
867,3943368.073916722
868,4767931.096889593
869,4840292.88254777
870,4629139.0283562355
871,4576403.1631599935
872,4472540.207848297
873,4562045.257093104
874,4018133.631720608
875,4126299.1075056125
876,3830212.5373300337
877,4643600.994270308
878,2935083.39912247
879,4839922.891472583
880,4552301.2405676
881,3563154.6340850187
882,4809090.905087427
883,4378121.752402076
884,4776564.137669242
885,4523376.326734725
886,4802786.802650182
887,4833349.580971304
888,3803535.36555369
889,4614712.264533756
890,4369987.8232657155
891,4358694.218408907
892,4480703.719999415
893,4533288.801502563
894,5272405.634040752
895,4637149.429228458
896,4483676.111685103
897,4609119.020008854
898,4188949.7307052123
899,4410235.253736015
900,4493038.360256554
901,4799167.781212984
902,4662091.760388585
903,4001731.7332192953
904,4483503.4658801
905,3789821.36662826
906,4717266.396266822
907,4415277.343407325
908,3980316.2278230814
909,3583034.661584197
910,4661024.718324079
911,4482376.572439794
912,4534201.860129662
913,4049098.7575546084
914,3628182.575937392
915,4779708.191178247
916,3674263.9107274823
917,4849635.504043073
918,4360611.494091851
919,5305212.507139111
920,4417862.743865401
921,4207778.170440566
922,4548537.001569309
923,3883928.7557715448
924,4298600.438751553
925,5005142.297369748
926,4802966.428086706
927,4383461.777611817
928,4739819.189904089
929,4494533.037620226
930,4671990.649167958
931,4103492.8119936404
932,4022839.57576156
933,4675558.179315745
934,4741017.8138825875
935,4354771.789220222
936,4531295.468217364
937,3875385.8377441037
938,4558647.846821001
939,5050478.06153749
940,4581786.43227267
941,4775560.04224815
942,5044862.514661345
943,4710709.825330551
944,4733502.422148513
945,4019620.3164726947
946,4405352.659166879
947,5078914.1670561
948,4628517.134389497
949,3229606.492222996
950,5710200.058230892
951,4208489.81143949
952,3906350.8141543935
953,4614022.419643835
954,4406385.193968382
955,4958050.615098797
956,4430456.2058779355
957,4053459.958060371
958,4551082.040143091
959,4231488.287718647
960,5394438.609743958
961,4328127.281060261
962,4264064.612096817
963,4856137.49809259
964,5422516.366493434
965,3766323.0526732127
966,4867694.493907513
967,4627049.432271091
968,3984532.3717965716
969,3672558.9132774486
970,3357653.849374715
971,3862420.5749261915
972,4217435.603502858
973,3605471.3621394867
974,4715153.07432421
975,4537680.149695518
976,4324527.015937085
977,4532469.536292241
978,4549557.171355568
979,4291404.215045203
980,4743314.837792046
981,4100579.6932125846
982,4469325.833065356
983,5228162.783211247
984,4520906.685202122
985,4220801.809577303
986,4357296.785782843
987,4072626.4491675724
988,5107733.448677454
989,3654728.8321215063
990,4476577.605308398
991,3015614.7186773466
992,4247417.901169979
993,4346792.939026467
994,4788322.52281678
995,3519496.530874978
996,3714278.0777358543
997,4604008.803350483
998,4259009.2991015315
999,4677010.563091885
1000,4372244.190907066
1001,4893574.353259824
1002,4963789.401061677
1003,5419874.212108762
1004,4320866.831527032
1005,4766971.329239573
1006,4984363.679769661
1007,3827126.2605953547
1008,4124062.046583426
1009,3846929.5986814685
1010,4915859.706869394
1011,4406484.02639109
1012,4240063.519318768
1013,4401937.031302157
1014,4540915.742665154
1015,4824296.853484505
1016,4894926.283526931
1017,4711930.2521386845
1018,4271518.258297904
1019,4254355.9661846
1020,4428366.214614028
1021,4402830.691544703
1022,5138920.600159666
1023,3770810.4236800857
1024,4881868.927137612
1025,3964024.7235476156
1026,4390998.260824569
1027,4111108.058049747
1028,4375259.065327394
1029,3805230.0658182534
1030,4584280.791714657
1031,4428246.2742142705
1032,4493533.457687949
1033,4803487.019808308
1034,3832248.7039571414
1035,4711494.661759945
1036,4102728.804875137
1037,4418244.047309036
1038,4927779.039454426
1039,4531693.162432731
1040,3908880.0017532967
1041,4466336.274650073
1042,4074497.0294207023
1043,3659722.3025023798
1044,4499533.975550133
1045,4809580.343789338
1046,4724491.628114947
1047,4341820.530960224
1048,4381493.50296203
1049,4704244.57501832
1050,5478954.811763455
1051,4308507.823381778
1052,3371266.660604637
1053,3322344.4071159605
1054,4621986.029875949
1055,3854777.5356798484
1056,5281512.839838609
1057,4539206.738835971
1058,2952369.8494211254
1059,4865418.796610273
1060,4625600.310659314
1061,5000536.96595807
1062,4581677.6965626525
1063,5103870.706766833
1064,4332372.732061276
1065,5208652.56012054
1066,4808019.427699721
1067,4859727.24265061
1068,4540351.086835218
1069,4247909.008582082
1070,4193218.5792287244
1071,4334233.145662601
1072,6287830.838985696
1073,5048091.133610611
1074,4426432.031098481
1075,4559719.662984726
1076,4329747.455809412
1077,4450374.782678045
1078,4203632.79364061
1079,4295944.373350062
1080,4405044.589954391
1081,4600658.015102987
1082,4369704.208613975
1083,4476454.020507818
1084,4814066.72474079
1085,3156377.727868492
1086,4307263.143952603
1087,4413708.810966923
1088,4213440.484536919
1089,4223139.713153757
1090,4600055.719790542
1091,3961328.167363531
1092,4375954.632587726
1093,4157313.571949277
1094,4929618.672264486
1095,3778763.851485031
1096,4475665.016256655
1097,4058359.264088477
1098,4023757.3078920064
1099,3550926.0630461317
1100,5543056.047529191
1101,4264360.114187803
1102,3439098.113207196
1103,4783005.157089933
1104,4909656.89004688
1105,4784191.498713403
1106,3636664.0254376605
1107,4747986.05582642
1108,4662291.986520791
1109,4285180.673163167
1110,4538896.216701999
1111,4930955.964369378
1112,4720064.736352299
1113,4591782.440819073
1114,4470275.301030036
1115,4458314.829213636
1116,4203994.689708429
1117,5013822.0324806515
1118,4941817.81388123
1119,4123331.7856092923
1120,4267876.565674615
1121,3415966.32584066
1122,4504476.246657679
1123,3919321.3833902115
1124,5353985.516854224
1125,4812643.141323381
1126,4427084.015309111
1127,3500651.068581338
1128,3779140.3423296795
1129,4022075.290518264
1130,4367845.176500024
1131,4563458.9211698305
1132,5572396.775187943
1133,4095926.6636259085
1134,4565342.910960662
1135,3079922.5255701863
1136,5113830.763742047
1137,4318931.677633457
1138,4355439.051586046
1139,4546050.148355999
1140,4969729.068780736
1141,4246599.430871461
1142,4080918.1491542724
1143,4262898.03919151
1144,4620817.828563882
1145,4511875.605034403
1146,3635269.4529364626
1147,4862528.737964404
1148,4153191.3366770865
1149,4616734.811355847
1150,4421799.511068983
1151,4079259.139893271
1152,4517089.831657992
1153,3963105.9140373752
1154,4408031.9325641515
1155,4281605.177799278
1156,5153349.40458015
1157,4699849.65996
1158,4422957.6129500605
1159,3867891.011090572
1160,4032023.7631067913
1161,4386456.877374844
1162,4569563.649093509
1163,4455663.319721212
1164,4212151.685742472
1165,5081617.54449492
1166,4597197.731507673
1167,5178582.819973494
1168,4593760.845163211
1169,4987532.478607312
1170,4943073.970997255
1171,3854451.24561929
1172,2975082.873745668
1173,4356078.9607105
1174,3845420.0619824454
1175,4608655.418718407
1176,5814032.847043238
1177,4458859.154669974
1178,4625541.7961968705
1179,3563885.9411851726
1180,4945576.368073044
1181,4768530.035298255
1182,4555694.578183102
1183,4588115.959127743
1184,3999916.023262708
1185,3869038.739462706
1186,4718621.971848087
1187,4756735.14343504
1188,4750103.046328502
1189,5019770.6134244045
1190,4427716.990358171
1191,4280440.498612021
1192,4207013.9835530585
1193,4043729.4606421622
1194,3668854.647319709
1195,4015304.1492900695
1196,5002835.281700786
1197,4095231.4902009154
1198,4352615.307107778
1199,4448514.9152333755
1200,5000506.321104232
1201,5363690.738582772
1202,4080460.9843997196
1203,3494077.0342304264
1204,4688041.38312856
1205,3809581.3693689737
1206,4588345.337793925
1207,4612105.457010874
1208,3477662.2325102133
1209,3815969.4767153505
1210,4556496.889117137
1211,4494009.936972681
1212,4824807.880054568
1213,4403789.525206483
1214,4072377.736056389
1215,4024884.5405956176
1216,4387908.045804811
1217,5307867.158396928
1218,4423414.089586869
1219,5201866.701767792
1220,4048613.7056751936
1221,4450655.897894624
1222,4899527.669370668
1223,4422043.8643356785
1224,4746787.507831128
1225,4429164.895290508
1226,4544007.223538971
1227,4274176.355019269
1228,4244894.9843396675
1229,4906072.148788284
1230,4255333.8621555
1231,4282747.565012901
1232,3819441.9247249565
1233,4814955.599013054
1234,4378107.905958536
1235,3715441.113189643
1236,4428593.825422423
1237,4261671.082794581
1238,4088094.7496131323
1239,4543144.011831286
1240,4359176.492025819
1241,3954496.0728723137
1242,4338362.608486584
1243,4401716.90087597
1244,4535820.0246309005
1245,4406122.369802864
1246,3861295.089259256
1247,4267483.007387938
1248,4481075.630211762
1249,3967039.1790160458
1250,4502270.661550931
1251,4623624.296144851
1252,4395381.28507615
1253,4672372.153813619
1254,3700849.134265996
1255,4660719.030541716
1256,4148902.3521831124
1257,3825693.6485136575
1258,4735045.757081312
1259,4496421.376768756
1260,4549445.05648337
1261,5301325.040021779
1262,5132168.195378441
1263,4114322.192156867
1264,4627603.888276455
1265,3506859.628220486
1266,4495171.000469905
1267,4982382.557056418
1268,4515412.125011366
1269,3623899.575718203
1270,4279374.542474301
1271,4734037.010035072
1272,4590397.380109566
1273,5108495.38044851
1274,3392520.709055343
1275,4935936.871989604
1276,3396915.0655170614
1277,4127578.659388839
1278,4852961.335255504
1279,3845420.0619824454
1280,4370344.248375682
1281,3639226.5155714005
1282,4387218.700645597
1283,4364367.734775012
1284,4701439.107605045
1285,4563372.793479771
1286,3944541.0863675014
1287,4617416.321230675
1288,4552446.0013470175
1289,3326582.353936876
1290,4220380.589936686
1291,4349636.971232392
1292,4912660.8776508905
1293,4734009.841780131
1294,4346349.168075756
1295,4714875.104697568
1296,5018855.566226429
1297,4421018.410424267
1298,4675052.715136602
1299,3824636.2893218766
1300,4697513.633575061
1301,3181005.031857167
1302,4783533.923898104
1303,4311879.540995928
1304,4078808.6270844284
1305,4847007.962558743
1306,4966739.876216495
1307,4876244.672736931
1308,4974252.316361914
1309,4191779.162806276
1310,4710755.268172875
1311,3935172.8385640075
1312,4220421.450608976
1313,5071733.999977996
1314,4773393.537859507
1315,4380294.216090656
1316,4782188.104506536
1317,4300844.3020184785
1318,4599453.136943439
1319,4542705.139161376
1320,4495375.574124387
1321,4534563.524955303
1322,3982889.8426041473
1323,3762926.368519344
1324,4949237.255109037
1325,3955413.42561373
1326,4399659.091010834
1327,4044236.0392826796
1328,4620163.1602988085
1329,4817631.973149464
1330,5325752.010306737
1331,4498481.463769273
1332,4191717.3171784477
1333,4317307.4190834025
1334,4976884.102515877
1335,4118544.838660577
1336,3043269.2771510715
1337,3906195.5886346614
1338,3169975.4648095258
